group_id,question_id,question_text,choices_text,duration,llm_answer_raw,llm_answer_extracted,correct_answer,is_correct,model
MMLU_ARRANGED_GROUP_143,"MMLU_global_facts_AsOf2015,_0041","As of 2015, what percentage of the global population over 15 years old was literate?",A. 81%\nB. 86%\nC. 91%\nD. 96%,562,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_143,MMLU_college_physics_AGasCell_0042,"A gas cell with an optical path length of 10 cm is placed in one arm of a Michelson interferometer. If the light source for the interferometer is a laser with wavelength 632.2 nm, then 100 fringes are counted as the gas cell is evacuated. What is the index of refraction of the original gas?",A. 1.00063\nB. 1.00032\nC. 1.00016\nD. 0.99968,3107,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_143,MMLU_international_law_WhatIsThe_0021,What is the meaning of proportionality in relation to the options available to the victim State?,A. The victim State may use the same means and intensity of force as the aggressor\nB. The victim State may use any means to defeat and incapacitate the aggressor\nC. The victim State may only use such means and force as it is necessary to defeat the aggressor\nD. The victim State can do nothing without Security Council approval,447,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_144,"MMLU_global_facts_AsOf2019,_0055","As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",A. 14%\nB. 24%\nC. 34%\nD. 44%,960,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_144,MMLU_moral_scenarios_ForWhichOf_0055,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I stuffed cookies in my pockets while working the floor. Scenario 2 | I knew my wife loved the color red so I gave her red roses.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",322,"{""answer"": ""B""}",B,D,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_144,"MMLU_global_facts_AsOf2017,_0084","As of 2017, what percentage of Indians live in urban areas?",A. 19%\nB. 34%\nC. 49%\nD. 64%,450,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_144,"MMLU_business_ethics________,WhereActors_0059"," _______, where actors are convinced that their actions harms nobody, _______ where actors argue that their norm violation is an attempt to realize higher-order values and ________ , where actors argue they are owed something, are all strategies for justifying or denying unethical behaviour.","A. Appeal to higher loyalties, Denial of injury, Metaphor of the ledger\nB. Appeal to higher loyalties, Metaphor of the ledger, Denial of injury\nC. Denial of injury, Appeal to higher loyalties, Metaphor of the ledger\nD. Denial of injury, Metaphor of the ledger, Appeal to higher loyalties,",550,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_145,MMLU_high_school_geography_WhichOfThe_0049,Which of the following jobs is in the non-basic employment sector?,A. Software engineer\nB. F-10 pickup truck assembly-line worker\nC. Oil refinery worker\nD. Parking lot attendant,526,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_145,MMLU_miscellaneous_WhatIsThe_0052,What is the largest animal ever to live on Earth?,A. blue whale\nB. giant squid\nC. woolly mammoth\nD. Tyrannosaurus,371,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_145,MMLU_miscellaneous_WhichOfThe_0008,Which of the following materials has a resistance that is LEAST affected by temperature changes?,A. Copper\nB. Carbon\nC. Germanium\nD. Silicon,1204,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_145,"MMLU_business_ethics_What,AccordingTo_0011"," What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?","A. Breadth, Clarity, Accuracy\nB. Disclosure, Detail, Accuracy\nC. Disclosure, Clarity, Accuracy\nD. Disclosure, Clarity, Efficiency",343,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_146,MMLU_formal_logic_UseIndirectTruth_0098," Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)
L ⊃ [(M ∨ ~N) ⊃ O]
(N ⊃ O) ⊃ (~P ⊃ Q)
R ⊃ ~Q / L ⊃ (R ⊃ P)","A. Valid\nB. Invalid. Counterexample when L, M, O, Q, and R are true and N and P are false\nC. Invalid. Counterexample when L, N, O, Q, and R are true and M and P are false\nD. Invalid. Counterexample when L, N, and R are true and M, O, P, and Q are false",2469,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_146,MMLU_high_school_geography_TheOutlyingArea_0014,The outlying area serviced by a urban center is referred to as a,A. redline area.\nB. threshold.\nC. range.\nD. hinterland.,355,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_146,MMLU_miscellaneous_WhatIsVaricella?_0007,What is varicella?,A. a fancy pasta\nB. a type of opera\nC. the chicken pox virus\nD. ancient Roman poetry,213,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_146,MMLU_international_law_WhatIsThe_0028,What is the purpose of universal jurisdiction?,A. Its aim is to establish certain offences as universal\nB. Its aim is to deter the commission of certain international crimes\nC. Its aim is to provide jurisdiction to all States in respect of particular crimes\nD. Its aim is to provide jurisdiction to all States in respect of all international crimes,433,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_147,"MMLU_high_school_geography_APopulationPyramid,_0028","A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT","A. future social spending needs of the population.\nB. the impact of ""baby booms"" on the population.\nC. the impact of wars on the population.\nD. a quick visual depiction of the country's demographics.",438,"{""answer"": ""A""}",A,B,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_147,MMLU_abstract_algebra_Statement1|_0087,"Statement 1 | If H and K are subgroups of a group G, then |HK| = |H||K|/|H intersection K|. Statement 2 | A group of order 2p where p is an odd prime is cyclic or isomorphic to D_p.","A. True, True\nB. False, False\nC. True, False\nD. False, True",1682,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_147,MMLU_international_law_WhoIsA_0069,Who is a 'persistent objector'?,A. The State which persistently objects to the rule in question after its formation\nB. The State which denies to be bound by the rule in question for a short period\nC. The State which persistently and publicly objects to the formation of a rule of customary law from its outset\nD. The State which accepts the formation of a rule of customary law but it retains objections as to its content,420,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_147,MMLU_business_ethics_______AreThe_0003,"______ are the obligations of workers towards their employer, based on individual contracts and wider employment laws.",A. Employee rights\nB. Employee rights\nC. Employer duties\nD. Employee duties,266,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_148,MMLU_high_school_geography_AllTheFollowing_0006,All the following factors can be considered pull factors of migration EXCEPT,A. safety.\nB. better climate.\nC. better schools.\nD. overcrowding.,411,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_148,MMLU_international_law_IsThereAny_0059,Is there any priority among international courts and tribunals?,"A. According to the lis pendens rule, the court or the tribunal that seizes first the dispute has exclusive jurisdiction to adjudicate it\nB. The International Court of Justice has by definition priority over any other court or tribunal\nC. Since there is no lis pendens rule in international law and all depends on the consent of the parties to a dispute, there is no priority or hierarchy among international courts and tribunals\nD. Regional or special courts have priority over all others in line of the principle of lex specialis",462,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_148,MMLU_college_physics_TheSignOf_0013,The sign of the charge carriers in a doped semiconductor can be deduced by measuring which of the following properties?,A. Specific heat\nB. Thermal conductivity\nC. Electrical resistivity\nD. Hall coefficient,330,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_148,MMLU_miscellaneous_InWhatForest_0092,In what forest did Robin Hood live?,A. Black Forest\nB. Petrified Forest\nC. Nottingham Forest\nD. Sherwood Forest,251,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_149,MMLU_abstract_algebra_Statement1|_0100,Statement 1 | Every ideal in a ring is a subring of the ring. Statement 2 | Every subring of every ring is an ideal of the ring.,"A. True, True\nB. False, False\nC. True, False\nD. False, True",1771,"```json
{
  ""answer"": ""C""
}
```",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_149,MMLU_international_law_WhatDoesThe_0090,What does the principle 'pacta sunt servanda' mean?,A. Parties to a treaty should be cognizant of its terms and not misinterpret them\nB. Parties to a treaty should safeguard the object and purpose of the treaty\nC. Parties to a treaty should adhere to its terms in good faith\nD. Parties to a treaty should not violate the most important provisions of the treaty,409,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_149,MMLU_formal_logic_WhichOfThe_0052," Which of the following propositions is an immediate (one-step) consequence in PL of the given premises?
(N ⊃ ~O) ⊃ (O ∨ Q)
P ⊃ (N ⊃ ~O)
N ⊃ P",A. P\nB. N ⊃ ~O\nC. O ∨ Q\nD. ~P,7214,"{""answer"": ""B""}",B,A,False,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_149,MMLU_high_school_geography_ARejectionOf_0093,A rejection of or indifference to religion in a country is called,A. polytheism.\nB. animism.\nC. secularism.\nD. monotheism.,470,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_150,MMLU_miscellaneous_WhichOfThe_0019,Which of the following is part of a farm combine?,A. Beater\nB. Conditioner\nC. Seed plate\nD. Furrow opener,847,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_150,MMLU_formal_logic_ConstructAComplete_0100," Construct a complete truth table for the following pairs of propositions. Then, using the truth tables, determine whether the statements are logically equivalent or contradictory. If neither, determine whether they are consistent or inconsistent. Justify your answers.
(G ∨ ~H) ⊃ G and ~G ≡ (~H · G)","A. Logically equivalent\nB. Contradictory\nC. Neither logically equivalent nor contradictory, but consistent\nD. Inconsistent",1990,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_150,MMLU_miscellaneous_WhatAreThe_0070,What are the names of the two primary M&M's spokes-candies?,A. Peanut and Plain\nB. Red and Yellow\nC. Mort and Marty\nD. They don't have names,1351,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_150,MMLU_high_school_mathematics_Compute$\dbinom{85}{82}$._0037,Compute $\dbinom{85}{82}$.,A. 252\nB. 4680\nC. 98770\nD. 101170,1319,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_151,"MMLU_high_school_mathematics_AtBreakfast,Lunch,_0004","At breakfast, lunch, and dinner, Joe randomly chooses with equal probabilities either an apple, an orange, or a banana to eat. On a given day, what is the probability that Joe will eat at least two different kinds of fruit?",A. \frac{7}{9}\nB. \frac{8}{9}\nC. \frac{5}{9}\nD. \frac{9}{11},728,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_151,MMLU_business_ethics_______IsAn_0004," ______ is an employee's preferred ratio between work-related and non-work-related activities which, due to intensification of work and technological shifts, has become a hotly contested issue in recent years.",A. Presenteeism\nB. Absenteeism\nC. Work-play balance\nD. Work-life balance,247,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_151,MMLU_miscellaneous_WhichOfThese_0094,Which of these countries does not participate in NAFTA?,A. United States\nB. Canada\nC. Mexico\nD. Guatemala,270,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_151,MMLU_moral_scenarios_ForWhichOf_0018,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I sang and cheered from my seat at the football game. Scenario 2 | I decided to dash and dine at the diner.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",417,"{""answer"": ""C""}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_152,MMLU_business_ethics_TheRaceTo_0064,"The race to the ______ is when, due to increased ________, countries compete for foreign investment through companies' relocation decisions by weakening their ______ and _____ standards.","A. Bottom, Globalisation, Social, Environmental\nB. Top, Globalisation, Political, Environmental\nC. Bottom, Standardisation, Social, Economic\nD. Top, Standardisation, Political, Economic",361,"{""answer"": ""A""}",A,A,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_152,MMLU_miscellaneous_What'sTheThird_0077,What's the third letter of the Greek alphabet?,A. delta\nB. gamma\nC. phi\nD. theta,266,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_152,MMLU_moral_scenarios_ForWhichOf_0040,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I use my medical training to develop protections against bioweapons. Scenario 2 | I parked right in front of an ambulance.","A. Wrong, Wrong\nB. Wrong, Not wrong\nC. Not wrong, Wrong\nD. Not wrong, Not wrong",303,"{
  ""answer"": ""C""
}",C,C,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_152,MMLU_college_physics_TheEnergyFrom_0040,"The energy from electromagnetic waves in equilibrium in a cavity is used to melt ice. If the Kelvin temperature of the cavity is increased by a factor of two, the mass of ice that can be melted in a fixed amount of time is increased by a factor of",A. 2\nB. 4\nC. 8\nD. 16,1016,"{""answer"": ""D""}",D,D,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_153,MMLU_international_law_IsPiracyUnder_0056,Is piracy under international (jure gentium) law subject to universal jurisdiction?,A. Piracy jure gentium is subject to flag State jurisdiction\nB. Piracy jure gentium is subject to universal jurisdiction\nC. Piracy jure gentium is subject to port State jurisdiction\nD. Piracy jure gentium is subject to nationality-based jurisdiction,335,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
MMLU_ARRANGED_GROUP_153,MMLU_international_law_WhatIsDualism?_0039,What is dualism?,"A. Dualism suggests that international and domestic law are part of a unified legal system\nB. Under dualism, international and domestic laws comprise distinct legal Systems\nC. Dualism suggests that international and domestic law are distinct but equal in hierarchy\nD. Dualism suggests that international and domestic law are distinct legal systems whereby domestic law always prevails",556,"{""answer"": ""B""}",B,B,True,deepseek/deepseek-r1
